Year,Data Type,Country,HTS Number,Description,Special Import Program,Rate Provision Code,District,Quantity Description,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"Norfolk, VA",proof liters,0,0,"141,120","997,776","1,184,808","7,756,960","7,995,828","9,575,738","6,208,950","7,153,668","6,676,020","2,652,636"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"Philadelphia, PA",proof liters,0,0,0,"38,604",0,0,0,"46,936",0,0,"14,712",0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"Portland, ME",proof liters,0,0,0,0,0,"34,812","308,016",0,"731,544",0,0,"324,058"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"San Francisco, CA",proof liters,0,0,0,"3,258,402","2,306,572","678,978","2,190,956","4,126,592","4,549,350","4,403,828","2,839,510","4,238,460"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"San Juan, PR",proof liters,0,"1,669,328","679,728","1,435,166","2,201,880","681,416","2,569,094","2,216,382","12,272,302","3,870,090","5,598,838","9,175,508"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"Savannah, GA",proof liters,"519,956","1,891,412",0,"6,239,754","6,624,162","2,138,888","6,829,844","19,455,510","2,711,978","7,547,822","8,378,028","1,903,354"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"Seattle, WA",proof liters,0,0,0,"764,700","144,076","249,928","903,164","702,132","744,582","680,264","182,306","399,228"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"St. Louis, MO",proof liters,0,"303,994",0,"1,127,056","422,530","949,602","690,782","980,644","623,464","1,509,026","964,758","442,762"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,19 - Free HS Chapter 99,"Tampa, FL",proof liters,0,"47,570",0,"3,013,060",0,"109,100","281,560","1,373,080","81,570","50,312",0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Detroit, MI",proof liters,0,"9,632",0,0,0,0,0,0,0,0,0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Houston-Galveston, TX",proof liters,"28,176",0,0,0,0,0,0,0,0,0,0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Los Angeles, CA",proof liters,0,0,"195,262",0,0,0,0,0,0,0,0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Baltimore, MD",proof liters,0,"160,862","406,108","1,210,006","25,422","417,996","211,934","580,888","687,428","431,564","284,536","111,156"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Boston, MA",proof liters,0,0,0,"343,016","189,446","243,724","806,948","238,556","450,918","564,038","1,157,606","705,870"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Charleston, SC",proof liters,0,"91,838",0,"339,132","181,594","35,390","58,418","367,270","149,986","308,394","379,888","128,400"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Chicago, IL",proof liters,0,0,0,"2,187,234","446,168","131,770","166,686","770,684","1,442,588","1,908,364","2,428,654","431,592"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Cleveland, OH",proof liters,0,"101,692",0,"4,388,842","4,755,576","4,003,580","6,725,294","3,889,218","9,177,016","8,509,004","8,268,632","4,237,610"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Dallas-Fort Worth, TX",proof liters,0,0,"13,966",0,0,0,0,0,0,0,0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Detroit, MI",proof liters,0,0,0,"40,422","47,606",0,0,0,0,0,0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","El Paso, TX",proof liters,0,0,0,0,0,0,0,0,0,0,0,"7,106"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Great Falls, MT",proof liters,0,0,0,0,0,0,0,0,"103,236","106,826","239,336","173,696"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Honolulu, HI",proof liters,0,0,0,0,0,0,0,0,0,0,"35,288",0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Houston-Galveston, TX",proof liters,0,"253,838",0,"2,893,124","964,084","1,814,832","960,966","1,590,902","1,605,596","2,109,800","1,473,936","718,758"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Laredo, TX",proof liters,0,0,0,0,0,0,0,0,0,"152,848",0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Los Angeles, CA",proof liters,"1,726,480","1,623,164","7,936","2,794,758","2,012,104","3,057,826","111,608","1,967,632","3,648,210","2,738,028","7,251,748","3,218,522"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Miami, FL",proof liters,"12,700","944,434","15,230","2,768,418","542,364","682,778","597,028","713,520","1,669,248","3,527,132","1,316,266","2,240,248"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Minneapolis, MN",proof liters,0,0,0,"574,426","554,810",0,"111,294","326,826","456,834","350,612","109,062","334,532"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","New Orleans, LA",proof liters,0,0,0,"94,276","157,716","59,522","87,970","6,436","94,584","42,524","58,058","77,436"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","New York, NY",proof liters,"1,676,332","6,745,304","1,372,660","24,682,098","28,412,298","30,418,062","36,029,598","41,246,238","37,990,180","41,080,068","38,976,956","28,823,490"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Norfolk, VA",proof liters,0,0,0,"570,192","1,411,080","136,422","1,832,172","295,706","1,203,582","140,626","41,120","172,164"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Philadelphia, PA",proof liters,0,0,0,"68,212",0,0,"105,462","30,376",0,0,"80,786",0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","San Francisco, CA",proof liters,0,0,0,"1,457,374","869,056","880,906","569,888","812,098","1,516,208","2,564,024","1,028,902","2,501,802"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","San Juan, PR",proof liters,"93,680","28,890","83,054","80,508","428,630","1,126,238","107,026","1,472,954","368,912","115,640","1,740,196","101,946"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Savannah, GA",proof liters,0,"210,332",0,"582,828","352,682","194,432","632,996","1,823,908","1,472,738","184,602","603,372","1,055,524"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Seattle, WA",proof liters,0,0,0,"351,226","222,668","136,950","193,140","195,902","257,132","225,646","194,390","276,202"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","St. Louis, MO",proof liters,0,"431,076",0,"953,650","662,482","1,145,614","1,081,968","1,043,170","990,158","1,952,812","2,752,038","706,864"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"69 - Dutiable- HS chapter 99, duty reported","Tampa, FL",proof liters,0,0,0,0,0,0,0,0,"13,386","31,726",0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"79 - Dutiable HS Chapter 99, no duty reported","Cleveland, OH",proof liters,0,0,0,0,0,0,0,"59,270","24,946",0,"174,082","36,566"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"79 - Dutiable HS Chapter 99, no duty reported","Los Angeles, CA",proof liters,0,0,0,0,0,0,0,0,0,"16,698",0,0
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"79 - Dutiable HS Chapter 99, no duty reported","New York, NY",proof liters,0,0,0,"76,020","21,090","957,980","1,718,740","691,698","178,748","803,550","525,916","647,698"
2020,Customs Value,United Kingdom,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,"79 - Dutiable HS Chapter 99, no duty reported","Savannah, GA",proof liters,0,0,0,0,0,0,0,"41,424",0,0,0,0
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New York, NY",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Francisco, CA",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Baltimore, MD",proof liters,0,0,0,0,0,0,0,"14,846","8,838",0,,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Cleveland, OH",proof liters,0,"7,892",0,0,0,0,0,0,0,0,,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Detroit, MI",proof liters,0,0,0,0,0,0,0,"26,880",0,0,,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Los Angeles, CA",proof liters,"72,022",0,0,"580,276","202,860","25,086","76,800","20,474","28,800","463,622",,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"New York, NY",proof liters,"164,036","161,732","354,920","478,582",0,"265,524","51,216","781,052","656,606","43,698",,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"San Francisco, CA",proof liters,"88,200","76,736","391,752","183,554","35,238","305,914","441,000",0,"65,870","152,892",,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Seattle, WA",proof liters,0,0,0,0,0,0,"239,708",0,0,"47,812",,
2021,Customs Value,Australia,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,61 - Dutiable HS chapters 1-97,"Los Angeles, CA",proof liters,0,0,0,0,0,0,0,0,0,"344,308",,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Mexico-Canada-U.S.,18 - Free special duty programs,"Buffalo, NY",proof liters,0,"13,258","52,914","39,610",0,"73,040",0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Mexico-Canada-U.S.,18 - Free special duty programs,"Detroit, MI",proof liters,0,0,"856,922","726,238","406,112","255,220",0,"514,350","104,068",0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Mexico-Canada-U.S.,18 - Free special duty programs,"Ogdensburg, NY",proof liters,"1,177,320","872,110","2,535,632","1,976,994","1,667,880","2,305,160","1,735,784","2,804,608","1,006,174",0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Mexico-Canada-U.S.,18 - Free special duty programs,"Savannah, GA",proof liters,0,"156,388",0,0,"476,328",0,0,0,0,"41,546",,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",Mexico-Canada-U.S.,18 - Free special duty programs,"Seattle, WA",proof liters,0,0,0,0,0,0,0,0,"83,040","156,720",,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Buffalo, NY",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Chicago, IL",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Cleveland, OH",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Detroit, MI",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Houston-Galveston, TX",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Laredo, TX",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Los Angeles, CA",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Miami, FL",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"Minneapolis, MN",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"New York, NY",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,00 - Free into bonded warehouse or FTZ,"San Francisco, CA",proof liters,0,0,0,0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Buffalo, NY",proof liters,"2,271,620","2,845,066","3,816,388","3,991,558","3,020,220","3,295,516","2,418,138","4,319,378","2,988,530","2,900,694",,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Chicago, IL",proof liters,0,0,"30,114",0,0,0,0,0,0,0,,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Cleveland, OH",proof liters,"2,499,820","2,117,968","2,852,522","1,692,058","1,673,738","2,071,354","1,813,198","2,618,624","2,038,530","1,717,852",,
2021,Customs Value,Canada,2208,"ETHYL ALCOHOL, UNDENATURED, OF AN ALCOHOLIC STRENGTH BY VOLUME OF UNDER 80% VOL.; SPIRITS, LIQUEURS AND OTHER SPIRITUOUS BEVERAGES",No program claimed,10 - Free under HS Chapters 1-98,"Columbia-Snake, OR",proof liters,"1,155,562","408,968","1,348,156","1,487,388","699,056","1,453,648",0,"1,521,940","411,724","481,708",,
